# STATUS: PARTIAL -- regenerate after Round 1 completes. Coverage: 7 documents contributed at least one coded passage (899 passages from 917/1341 unit-question pairs attempted so far across all questions; latest Round 1 run at 67.3% of calls -- see coding/round1/run_meta.json). This file contains ALL successful records to date, but is NOT corpus-wide; re-run scripts/12_nvivo_export.py once Round 1 completes.
doc_id,unit_id,question,sub_answer,verbatim_quote,quote_verified,model,run_id
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,PROJECTED_FUTURE,future=Legislative action in every country will ultimately be required once understanding of risk has matured.; temporal_marker=ultimately; once understanding of risk has matured,The challenges posed by AI will ultimately require legislative action in every country once understanding of risk has matured.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,PROJECTED_FUTURE,"future=A future in which people across the UK benefit from AI, which premature binding measures would jeopardise.; temporal_marker=none","Introducing binding measures too soon, even if highly targeted, could fail to effectively address risks, quickly become out of date, or stifle innovation and prevent people from across the UK from benefiting from AI.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,PROJECTED_FUTURE,future=Future regulation will be targeted at the small number of developers of the most powerful general-purpose systems.; temporal_marker=future,any future regulation would be targeted at the small number of developers of the most powerful general-purpose systems,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,PROJECTED_FUTURE,"future=Policy will be developed through ongoing collaboration with industry, academia, civil society, and the wider public.; temporal_marker=look forward","We look forward to developing our proposals by working closely with industry, academia, civil society, and the wider public.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,NATURALISED_ORDER,"order=Private frontier AI developers are taken for granted as the actors who build powerful AI systems, while government and regulators are fixed in a permanently reactive, lagging role.","At present, frontier AI developers are building powerful systems that outpace the ability of government and regulators to make them safe.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,NATURALISED_ORDER,"order=Intense market competition between companies driving the release of ever-more-capable systems is treated as a natural, unstoppable force to which government can only respond with vigilance.","the intense competition between companies to release ever-more-capable systems means we will need to remain highly vigilant to meaningful compliance, accountability, and effective risk mitigation.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,NATURALISED_ORDER,"order=Commercial incentives are assumed to be the default orientation of AI developers, with the public good positioned as a separate, external interest that may or may not align with market behaviour.",It may be the case that commercial incentives are not always aligned with the public good.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,NATURALISED_ORDER,"order=Binding legislative action by every country is presented as the inevitable endpoint of AI governance once understanding matures, rather than as one contested policy choice among others.",The challenges posed by AI will ultimately require legislative action in every country once understanding of risk has matured.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,NATURALISED_ORDER,"order=The concentration of the most powerful AI development in a small number of companies is treated as a stable structural fact around which regulation should be designed, not as an arrangement to be challenged.","In line with our proportionate approach, any future regulation would be targeted at the small number of developers of the most powerful general-purpose systems.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,NATURALISED_ORDER,"order=Openness in AI is naturalised as inherently and permanently critical to scientific progress and to society and culture, placing its value beyond question.","A degree of openness in AI is, and will continue to be, critical to scientific progress, and we recognise that openness is core to our society and culture.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,AGENCY,form=agente_explicito; agent_if_named=the AI Safety Institute (as 'It'),"It will advance the world’s knowledge of AI safety by carefully examining, evaluating, and testing new frontier AI systems.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,AGENCY,form=agente_explicito; agent_if_named=we (the government),we expect progress in system evaluations to enable better informed decision making by governments and companies and act as an early warning system for some of the most concerning risks,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,AGENCY,form=agente_explicito; agent_if_named=commercial incentives (abstract actor),It may be the case that commercial incentives are not always aligned with the public good.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,AGENCY,form=nominalizacion; agent_if_named=None,the governance of voluntary approaches will be much harder,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,AGENCY,form=pasiva_sin_agente; agent_if_named=None,any future regulation would be targeted at the small number of developers of the most powerful general-purpose systems,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,AGENCY,form=agente_explicito; agent_if_named=the government,the government would consider introducing binding measures if we determined that existing mitigations were no longer adequate,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,AGENCY,form=pasiva_sin_agente; agent_if_named=None,risks could not be effectively mitigated using existing legal powers,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,AGENCY,form=nominalizacion; agent_if_named=None,"Introducing binding measures too soon, even if highly targeted, could fail to effectively address risks, quickly become out of date, or stifle innovation and prevent people from across the UK from benefiting from AI.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,AGENCY,form=nominalizacion; agent_if_named=None,The challenges posed by AI will ultimately require legislative action in every country once understanding of risk has matured.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,ACTANTS,actant=the new AI Safety Institute; role=hero; threat_type=n/a,"This will be the task of the new AI Safety Institute. It will advance the world’s knowledge of AI safety by carefully examining, evaluating, and testing new frontier AI systems.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,ACTANTS,actant=powerful frontier AI systems; role=threat; threat_type=riesgo_tecnologico,"At present, frontier AI developers are building powerful systems that outpace the ability of government and regulators to make them safe.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,ACTANTS,actant=the knowledge gap; role=obstacle; threat_type=n/a,we do not fully understand what the most powerful systems are capable of and we urgently need to plug that gap.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,ACTANTS,actant=commercial incentives; role=threat; threat_type=otro,It may be the case that commercial incentives are not always aligned with the public good.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,ACTANTS,actant=the context-based approach; role=obstacle; threat_type=statu_quo_burocratico,The section above highlights how the context-based approach may miss significant risks posed by highly capable general-purpose systems and leave the developers of those systems unaccountable.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,ACTANTS,actant=introducing binding measures too soon; role=obstacle; threat_type=otro,"Introducing binding measures too soon, even if highly targeted, could fail to effectively address risks, quickly become out of date, or stifle innovation and prevent people from across the UK from benefiting from AI.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,MODALITY,modality=epistemica; marker=will,"It will advance the world’s knowledge of AI safety by carefully examining, evaluating, and testing new frontier AI systems.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,MODALITY,modality=epistemica; marker=expect,we expect progress in system evaluations to enable better informed decision making by governments and companies and act as an early warning system for some of the most concerning risks,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,MODALITY,modality=epistemica; marker=may be,It may be the case that commercial incentives are not always aligned with the public good.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,MODALITY,modality=epistemica; marker=anticipate ... will,"we anticipate that all jurisdictions will, in time, want to place targeted mandatory interventions on the design, development, and deployment of such systems to ensure risks are adequately addressed",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,MODALITY,modality=epistemica; marker=would,any future regulation would be targeted at the small number of developers of the most powerful general-purpose systems,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,MODALITY,modality=epistemica; marker=could,"Introducing binding measures too soon, even if highly targeted, could fail to effectively address risks, quickly become out of date, or stifle innovation and prevent people from across the UK from benefiting from AI",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,MODALITY,modality=deontica; marker=need to,we do not fully understand what the most powerful systems are capable of and we urgently need to plug that gap,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,MODALITY,modality=deontica; marker=should,"whether there should be conditions in which it would be right to pause the development of specific systems, as some have proposed",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,MODALITY,modality=deontica; marker=committed,"while we are committed to defending the value of openness, we note that there is a balance to strike",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s07,MODALITY,modality=deontica; marker=required,change the risk prevention steps required of organisations prior to the model’s release,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,BENEFICIARY,beneficiary=businesses and citizens across the UK; noun_used=businesses and citizens,so that businesses and citizens across the UK benefit from our regulatory approach,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,BENEFICIARY,beneficiary=an international community (global scale); noun_used=an international community,Our goal remains to work with others to build an international community that is able to realise the opportunities of AI on a global scale.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,BENEFICIARY,beneficiary=individuals and businesses across the UK and beyond; noun_used=individuals and businesses,maximising opportunities for individuals and businesses across the UK and beyond,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,BENEFICIARY,beneficiary=the UK and our partners worldwide; noun_used=the UK and our partners worldwide,Only through effective global collaboration will the UK and our partners worldwide unlock the opportunities and mitigate the associated risks of AI.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,BENEFICIARY,beneficiary=businesses (UK and global markets); noun_used=businesses,to ensure that businesses can operate effectively in both the UK and wider global markets,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,BENEFICIARY,beneficiary=people around the world; noun_used=people around the world,to ensure that AI developments benefit people around the world,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,MECHANISM,"mechanism=trade and market access; how_it_works=Regulatory coherence with other regimes minimises barriers to trade, which maximises opportunities for individuals and businesses.","We will achieve appropriate levels of coherence with other regulatory regimes, promote safety, and minimise potential barriers to trade – maximising opportunities for individuals and businesses across the UK and beyond.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,MECHANISM,"mechanism=regulatory certainty driving innovation; how_it_works=Providing regulatory certainty is framed as the driver of responsible AI innovation, while avoiding barriers to market entry and scale-up preserves growth.",How do we provide regulatory certainty to drive responsible AI innovation while retaining an adaptable regime that can accommodate fast technical developments? How do we avoid creating barriers to market entry and scale-up?,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,MECHANISM,mechanism=coherent governance enabling business operations; how_it_works=Coherence between AI governance frameworks lets businesses operate effectively in UK and global markets so that AI developments benefit people.,We will also work together to promote coherence between our AI governance frameworks to ensure that businesses can operate effectively in both the UK and wider global markets and to ensure that AI developments benefit people around the world.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,RESPONSIBILITY,"responsible=The AI Safety Institute; for_what=Ensuring an evidence-based, proportionate UK response to regulating AI risks","The AI Safety Institute will ensure that the UK takes an evidence-based, proportionate response to regulating the risks of AI.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,RESPONSIBILITY,responsible=The AI Safety Institute; for_what=Facilitating international collaboration on AI safety,The Institute will facilitate international collaboration in three key ways:,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,RESPONSIBILITY,responsible=Key regulators; for_what=Publishing updates on their strategic approach to AI,Asking key regulators to publish updates on their strategic approach to AI by 30 April.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,RESPONSIBILITY,responsible=A new steering committee; for_what=Supporting and guiding a formal regulator coordination structure,Establishing a steering committee to support and guide the activities of a formal regulator coordination structure within government in the spring.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,RESPONSIBILITY,responsible=Central government departments; for_what=Mandatory use of the Algorithmic Transparency Recording Standard,Phasing in the mandatory requirement for central government departments to use the Algorithmic Transparency Recording Standard (ATRS) over the course of the year.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,RESPONSIBILITY,responsible=Republic of Korea (co-host with UK) and France; for_what=Hosting the next AI Safety Summits,the Republic of Korea has agreed to co-host the next AI Safety Summit with the UK. France has agreed to host the following summit.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,RESPONSIBILITY,"responsible=Government (DSIT, 'we'); for_what=Publishing findings from expert engagement on highly capable general-purpose systems",We will publish findings from this engagement in a series of expert discussion papers.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,"safeguard=Cross-sectoral AI principles (safety, transparency, fairness, accountability, redress); binding=unclear","The revised principles included safety, security and robustness; appropriate transparency and explainability; fairness; accountability and governance; and contestability and redress.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Mandatory Algorithmic Transparency Recording Standard (ATRS) for central government; binding=obligation,Phasing in the mandatory requirement for central government departments to use the Algorithmic Transparency Recording Standard (ATRS) over the course of the year.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=AI Management Essentials minimum good practice standard; binding=recommendation,Launching the AI Management Essentials scheme to set a minimum good practice standard for companies selling AI products and services by the end of the year.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Potential Code of Practice for cyber security of AI; binding=unclear,"Releasing a call for views in spring to obtain further input on our next steps in securing AI models, including a potential Code of Practice for cyber security of AI, based on NCSC’s guidelines.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Guidance on AI use in HR and recruitment; binding=recommendation,Publishing updated guidance on the use of AI within HR and recruitment in spring.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=State-led testing of frontier AI systems; binding=commitment,"A number of countries and companies developing frontier AI also agreed to state-led testing of the next generation of systems, including through partnerships with newly announced AI Safety Institutes",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=AI Safety Institute international safety testing partnerships; binding=commitment,the AI Safety Institute has agreed a partnership with the US AI Safety Institute and with the government of Singapore to collaborate on AI safety testing and is in regular dialogue on AI safety issues with international partners,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Central AI risk assessment informed by AI Safety Institute; binding=commitment,"Working closely with the AI Safety Institute, which will provide foundational insights to our central AI risk assessment activities and inform our approach to AI regulation, on an ongoing basis.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Cross-economy AI risk register; binding=commitment,Conducting targeted engagement on our cross-economy AI risk register and plan to assess the regulatory framework from the spring onwards.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=£10 million regulator capability programme; binding=commitment,Launching a new £10 million programme to support regulators to identify and understand risks in their domain and to develop their skills and approaches to AI.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Regulator coordination steering committee; binding=commitment,Establishing a steering committee to support and guide the activities of a formal regulator coordination structure within government in the spring.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Regulators required to publish strategic AI approaches; binding=commitment,Asking key regulators to publish updates on their strategic approach to AI by 30 April.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Assurance techniques and global technical standards; binding=commitment,"drive the development and adoption of tools for trustworthy AI, such as assurance techniques and global technical standards, in order to promote interoperability and avoid fragmentation.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Human-centric AI commitment (Hiroshima Accord); binding=commitment,which commits to focus on promoting human‑centric and trustworthy AI and interoperability between our AI governance frameworks,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Future obligations on developers of highly capable AI (under consideration); binding=unclear,Which obligations should be imposed on developers? Should the obligations be linked to our AI regulation principles?,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Enforcement and civil/criminal liability frameworks (under consideration); binding=unclear,What should enforcement of any new regulation look like? What legal responsibilities should developers of in-scope systems have? Are updates to civil or criminal liability frameworks needed?,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Corporate governance requirements for developers (under consideration); binding=unclear,Should developers of highly capable AI systems be subject to specific corporate governance requirements? Is there a role for requirements on developers of highly capable AI systems to consider and mitigate risks to society or humanity at large?,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Controls on open release of certain capabilities (under consideration); binding=unclear,Should certain capabilities trigger controls on open release?,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Possible pause of model development (under consideration); binding=unclear,At what stage could it be necessary to pause model development?,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Transparency and accountability frameworks (roles under consideration); binding=unclear,What are the roles of existing transparency and accountability frameworks? How can strong transparency and good accountability be encouraged or assured to support responsible development of the most capable AI systems?,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=International dialogue on electoral interference risks; binding=commitment,Establishing a new international dialogue to defend democracy and address shared risks related to electoral interference ahead of the next AI Safety Summit.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Call for evidence on deepfakes and trust in information; binding=commitment,Launching a call for evidence on AI-related risks to trust in information and related issues such as deepfakes.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,SAFEGUARD,safeguard=Transparency mechanisms for rights holders (exploratory); binding=unclear,"Exploring mechanisms for providing greater transparency, including measures so that rights holders can better understand whether content they produce is used as an input into AI models.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,PROJECTED_FUTURE,future=An international community able to realise the opportunities of AI on a global scale.; temporal_marker=remains,Our goal remains to work with others to build an international community that is able to realise the opportunities of AI on a global scale.,True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
2024-02-06_REG_DSIT_ProInnovationAIRegulation,2024-02-06_REG_DSIT_ProInnovationAIRegulation::s08,PROJECTED_FUTURE,"future=Safe, secure, and trustworthy AI underpinned by effective international AI governance, pursued through summits and partnerships.; temporal_marker=will","We will continue to act through bilateral partnerships and multilateral initiatives – including future AI Safety Summits – to promote safe, secure, and trustworthy AI, underpinned by effective international AI governance.",True,kimi-k3:cloud,9f729a4f-babd-452b-9f77-0c958b6083c8
